sigma,pi_reward,alpha,delta,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.95,0.5,0.0,0.3,0.4,5,0.1275720164609053,0.3057142857142857,0.1342857142857142,0.7779780435851221,0.9812387350483369,0.9717486905431407,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.3,0.4,6,0.1358024691358024,0.3057142857142857,0.14,0.7351847456286098,0.9828309201677348,0.975106861232585,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.3,0.4,7,0.1240601503759398,0.24,0.1285714285714285,0.7656896399964792,0.9824839362732154,0.9735615931412779,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.3,0.4,8,0.1224489795918367,0.3,0.1342857142857142,0.7621734777464276,0.9804314189496678,0.9694822293713677,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.3,0.4,9,0.1541666666666666,0.3142857142857143,0.1285714285714285,0.7737782448765108,0.9766158696794535,0.9654108360559572,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.3,0.4,10,0.1176470588235294,0.2714285714285714,0.1314285714285714,0.7694167984373547,0.9821411961677984,0.9738060715031825,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.6,0.4,1,0.1291666666666666,0.3142857142857143,0.1571428571428571,0.782630202812522,0.9838173980637411,0.973166835375531,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.6,0.4,2,0.1193415637860082,0.3057142857142857,0.1657142857142857,0.801306168808121,0.97941364378505,0.9711825243578123,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.6,0.4,3,0.1336206896551724,0.3371428571428571,0.1771428571428571,0.8031606448735105,0.9831772127700249,0.975750681968304,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.6,0.4,4,0.1452991452991453,0.3314285714285714,0.1628571428571428,0.7805545194579138,0.9822205644659953,0.9730048960005792,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.6,0.4,5,0.1506276150627615,0.3171428571428571,0.1714285714285714,0.784981315617771,0.9826205587520019,0.9731472062424231,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.6,0.4,6,0.1367924528301886,0.3942857142857143,0.1628571428571428,0.7847597018761244,0.983230531996916,0.9729911459523811,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.6,0.4,7,0.1341463414634146,0.2971428571428571,0.1657142857142857,0.776156335257915,0.9817270477761564,0.9720125305834599,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.6,0.4,8,0.1330472103004291,0.3342857142857143,0.1685714285714285,0.7969498016687183,0.9813295034878949,0.9695580950622149,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.6,0.4,9,0.1440677966101695,0.3257142857142857,0.16,0.8031386445611592,0.9794975637537177,0.9726330673903567,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.6,0.4,10,0.1228813559322034,0.3257142857142857,0.16,0.7958401039974,0.9836204094897627,0.9759002890203018,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.6,0.4,1,0.1346938775510204,0.3,0.1657142857142857,0.7963883608714725,0.9834040064336891,0.9737461272432694,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.6,0.4,2,0.1193415637860082,0.3057142857142857,0.16,0.7818712058088323,0.983692417569337,0.9780119881980439,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.6,0.4,3,0.1491228070175438,0.3485714285714286,0.1657142857142857,0.7770337922403003,0.98360450563204,0.9757283769976671,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.6,0.4,4,0.1327800829875518,0.3114285714285714,0.1571428571428571,0.8108597850537366,0.9838165458635341,0.9761671318472912,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.6,0.4,5,0.1363636363636363,0.3085714285714285,0.1657142857142857,0.7624953948176347,0.9818862826967948,0.9719741229214827,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.6,0.4,6,0.1454545454545454,0.3714285714285714,0.1628571428571428,0.8138746803069054,0.9839514066496163,0.9763027342827899,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.6,0.4,7,0.116,0.2857142857142857,0.1628571428571428,0.7831560522418204,0.9828329069610879,0.9739539993621745,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.6,0.4,8,0.134453781512605,0.32,0.1742857142857143,0.7663054318196928,0.9816501562396117,0.9705184673411352,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.6,0.4,9,0.1440677966101695,0.3257142857142857,0.1657142857142857,0.7815501721742283,0.9810910408989307,0.9738095537693012,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.6,0.4,10,0.1193415637860082,0.3057142857142857,0.1685714285714285,0.7890984207369894,0.9842740054641167,0.9772149487140678,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.6,0.4,1,0.1217712177121771,0.2257142857142857,0.1457142857142857,0.7563235004270416,0.9823927468628868,0.9780919838384248,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.6,0.4,2,0.1132075471698113,0.2428571428571428,0.1285714285714285,0.7461966856832383,0.9823417549578919,0.9754192613536803,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.6,0.4,3,0.1428571428571428,0.28,0.1428571428571428,0.7546109605341442,0.985324254644014,0.9766768064414072,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.6,0.4,4,0.1197183098591549,0.1885714285714285,0.1428571428571428,0.7338811630847029,0.9838179519595449,0.9767061233005803,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.6,0.4,5,0.1377952755905512,0.2742857142857143,0.14,0.7717866093805943,0.9819548872180451,0.9752422435726381,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.6,0.4,6,0.1235521235521235,0.26,0.1428571428571428,0.7428514955857162,0.9831993675056002,0.9760567041564093,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.6,0.4,7,0.1197183098591549,0.1885714285714285,0.1342857142857142,0.7292789650580253,0.9838290316443655,0.9763083126043729,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.6,0.4,8,0.1363636363636363,0.2457142857142857,0.1542857142857142,0.7503121919158725,0.9834373973052908,0.9757758732030549,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.6,0.4,9,0.1328125,0.2685714285714285,0.14,0.7408635625338387,0.9817948023822415,0.9706526943166065,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.6,0.4,10,0.1291512915129151,0.2257142857142857,0.1342857142857142,0.7532483603514416,0.9852122262096276,0.9789962001688128,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.6,0.4,1,0.1335877862595419,0.2514285714285714,0.1342857142857142,0.759851454507943,0.9852829929165807,0.9800146699041548,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.6,0.4,2,0.1156716417910447,0.2342857142857143,0.1485714285714285,0.7438849949935632,0.982620512086969,0.9758750978541184,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.6,0.4,3,0.1383399209486166,0.2771428571428571,0.14,0.7654555696380791,0.9840867483453035,0.9756370155623737,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.6,0.4,4,0.1131386861313868,0.2171428571428571,0.1285714285714285,0.7389060147680837,0.9830095347336727,0.9764473547374045,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.6,0.4,5,0.1245136186770428,0.2657142857142857,0.1371428571428571,0.7636965060988216,0.9838743022534628,0.9771964983707383,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.6,0.4,6,0.125,0.2457142857142857,0.1428571428571428,0.7455224352889057,0.9866464147838745,0.9793160566679331,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.6,0.4,7,0.12,0.2142857142857142,0.14,0.7331597100021117,0.9815583867107763,0.9737918905336034,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.6,0.4,8,0.1325301204819277,0.2885714285714286,0.1371428571428571,0.7504409793268891,0.9850419812319199,0.977651049665192,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.6,0.4,9,0.1377952755905512,0.2742857142857143,0.14,0.7750081195193245,0.9813251055537512,0.9709669885063782,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.6,0.4,10,0.1240875912408759,0.2171428571428571,0.14,0.7136682535705337,0.9847156101227762,0.9773270418542009,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.60/sigma_0.95/pi_0.50/seed_10
